PRODUCT_NAME,TAXONOMY_INDEX,ADDITIONAL_DETAILS,ACQUISITION_COST,SALE_COST,QUANTITY,WAREHOUSE_NAME,CITY,STATE,COUNTRY_NAME,CREATION_DATE
EVGA 11G-P4-6598-KR,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.56GHz",663.54,809.99,125,"Southlake, Texas",Southlake,Texas,United States of America,26/08/2014
PNY VCGGTX780T3XPB-OC,,"Chipset:GeForce GTX 780 Ti,Memory:3GBCore Clock:980MHz",592.12,749.99,86,"Seattle, Washington",Seattle,Washington,United States of America,04/09/2014
Crucial,,"Speed:DDR4-2400,Type:288-pin DIMM,CAS:17Module:1x64GBSize:64GB",604.04,799,35,Sydney,Sydney,New South Wales,Australia,12/09/2014
Intel Core i7-980,,"Speed:3.33GHz,Cores:6,TDP:130W",563.7,699.99,122,Bombay,Bombay,Maharashtra,IN,15/09/2014
Intel Xeon E5-2630 V3 (OEM/Tray),,"Speed:2.4GHz,Cores:8,TDP:85W",421.9,589.99,35,Bombay,Bombay,Maharashtra,India,11/10/2014
Intel Xeon E5-1680 V3 (OEM/Tray),,"Speed:3.2GHz,Cores:8,TDP:140W",1519.85,1751.99,109,Bombay,Bombay,Maharashtra,Bombay,12/10/2014
Western Digital WD5000AACS,TRUE,"Series:Caviar Green,Type:5400RPM,Capacity:500GB,Cache:16MB",20.14,26.99,,Mexico City,,Nuevo León,Mexico,23/10/2014
Seagate ST1000DM010,,"Series:BarraCuda,Type:7200RPM,Capacity:1TB,Cache:64MB",42.18,49.37,82,Toronto,Toronto,Ontario,Canada,03/11/2014
EVGA Classified,,"CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,Max RAM:128GB",240.62,283.98,50,Toronto,Toronto,Ontario,Canada,05/11/2014
Western Digital WD101KRYZ,,"Series:Gold,Type:7200RPM,Capacity:10TB,Cache:256MB",313.96,443.64,264,San Francisco,Toronto,California,United States of America,03/12/2014
Western Digital WD2500AVVS,,"Series:AV-GP,Type:5400RPM,Capacity:250GB,Cache:8MB",12.63,15.55,85,Toronto,Toronto,Ontario,Canada,16/12/2014
Kingston,,"Speed:DDR3-1600,Type:240-pin DIMM,CAS:11Module:4x8GBSize:32GB",566.98,653.5,227,"Seattle, Washington",Seattle,Washington,United States of America,22/12/2014
AMD 100-505989,,"Chipset:FirePro W9100,Memory:32GBCore Clock:930MHz",2128.67,2699.99,96,San Francisco,South San Francisco,California,United States of America,31/12/2014
Kingston HyperX Predator,,"Speed:DDR4-3000,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",471.78,635.99,3,Bombay,Bombay,Maharashtra,India,06/01/2015
Intel Core i7-3960X Extreme Edition,,"Speed:3.3GHz,Cores:6,TDP:130W",800.74,573.41,73,"Seattle, Washington",Seattle,Washington,United States of America,24/01/2015
Corsair Vengeance LPX,,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",571.7,645.99,6,Bombay,Bombay,Maharashtra,India,29/01/2015
Seagate ST3000DM008,,"Series:Barracuda,Type:7200RPM,Capacity:3TB,Cache:64MB",61.63,83.61,38,Beijing,Beijing,Shenzhen,China,04/02/2015
Intel Xeon E5-1650 V3,,"Speed:3.5GHz,Cores:6,TDP:140W",399.77,564.89,41,Beijing,Beijing,Shenzhen,China,11/02/2015
EVGA 11G-P4-6598-KR,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.56GHz",663.54,809.99,178,San Francisco,South San Francisco,California,United States of America,12/02/2015
G.Skill Ripjaws V Series,,"Speed:DDR4-3333,Type:288-pin DIMM,CAS:16Module:4x16GBSize:64GB",633.65,704.99,38,Bombay,Bombay,Maharashtra,India,15/02/2015
Crucial,,"Speed:DDR4-2133,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",590.13,766.11,49,Beijing,Beijing,Shenzhen,China,23/02/2015
Samsung MZ-75E500B/AM,,"Series:850 EVO-Series,Type:SSD,Capacity:500GB,Cache:N/A",157.81,178.09,51,Mexico City,Monterrey,Nuevo León,Mexico,24/02/2015
AMD 100-5056062,,"Chipset:Vega Frontier Edition Liquid,Memory:16GBCore Clock:1.5GHz",1343.84,1499.99,36,Bombay,Bombay,Maharashtra,India,01/03/2015
MSI Z270 XPOWER GAMING TITANIUM,,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",212.69,282.98,97,San Francisco,South San Francisco,California,United States of America,05/03/2015
Seagate ST31000340NS - FFP,,"Series:Barracuda ES,Type:7200RPM,Capacity:1TB,Cache:32MB",,43.99,56,Beijing,Beijing,Shenzhen,China,30/03/2015
Intel Xeon E5-2660 V4,,"Speed:2.0GHz,Cores:14,TDP:105W",1194.03,1388.89,126,Beijing,India,Shenzhen,China,05/04/2015
Asus VANGUARD B85,,"CPU:LGA1150,Form Factor:Micro ATX,RAM Slots:4,Max RAM:32GB",258.1,287,49,Toronto,Toronto,Ontario,Canada,11/04/2015
Corsair Dominator Platinum,,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",616.53,719.99,71,"Seattle, Washington",Seattle,Washington,United States of America,13/04/2015
Intel Xeon E5-2680 V3 (OEM/Tray),,"Speed:2.5GHz,Cores:12,TDP:120W",1166.89,1638.89,66,Beijing,Beijing,Shenzhen,China,15/04/2015
Intel Xeon E5-1680 V3 (OEM/Tray),,"Speed:3.2GHz,Cores:8,TDP:140W",1519.85,1751.99,121,Beijing,Beijing,Shenzhen,Beijing,2015-04-22-2015
Asus ROG-POSEIDON-GTX1080TI-P11G-GAMING,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.62GHz",696.14,864.98,251,"Southlake, Texas",Southlake,Texas,United States of America,23/04/2015
EVGA 12G-P4-3992-KR,,"Chipset:GeForce GTX Titan Z,Memory:12GBCore Clock:732MHz",2313.07,2799.99,53,Sydney,Sydney,New South Wales,Australia,29/04/2015
G.Skill Ripjaws V Series,,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",517.78,686.99,41,Beijing,Beijing,Shenzhen,China,05/05/2015
MSI X299 GAMING PRO CARBON AC,,"CPU:LGA2066,Form Factor:ATX,RAM Slots:8,Max RAM:128GB",238.8,337.81,150,Sydney,Sydney,New South Wales,Australia,11/05/2015
G.Skill Trident X,,"Speed:DDR3-3100,Type:240-pin DIMM,CAS:12Module:2x4GBSize:8GB",507.32,649.99,178,Sydney,Sydney,New South Wales,Australia,20/05/2015
G.Skill Ripjaws V Series,TRUE,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:14Module:8x8GBSize:64GB",603.22,721.99,183,San Francisco,South San Francisco,California,United States of America,04/06/2015
Seagate ST1000DX002,,"Series:FireCuda,Type:Hybrid,Capacity:1TB,Cache:64MB",55.41,68.06,47,Beijing,Beijing,Shenzhen,China,12/06/2015
Asus VANGUARD B85,,"CPU:LGA1150,Form Factor:Micro ATX,RAM Slots:4,Max RAM:32GB",258.1,287,36,Sydney,Sydney,New South Wales,Australia,18/06/2015
Intel Xeon E5-1660 V3 (OEM/Tray),,"Speed:3.0GHz,Cores:8,TDP:140W",914.52,1019.99,33,Bombay,Bombay,Maharashtra,IN,19/06/2015
Intel Xeon E5-2690 V3,,"Speed:2.6GHz,Cores:12,TDP:135W",1540.35,1908.73,57,Sydney,Sydney,New South Wales,Sydney,23/06/2015
Hitachi HUS724030ALE641,TRUE,"Series:Ultrastar 7K4000,Type:7200RPM,Capacity:3TB,Cache:64MB",54.03,65.92,93,San Francisco,South San Francisco,California,United States of America,09/07/2015
ASRock E3C224D4M-16RE,,"CPU:LGA1150,Form Factor:ATX,RAM Slots:4,Max RAM:32GB",364.79,499.99,184,Sydney,Sydney,New South Wales,Australia,27/07/2015
Intel Xeon E5-2640 V3,,"Speed:2.6GHz,Cores:8,TDP:90W",668.24,899.99,25,Beijing,Beijing,Shenzhen,CN,03/08/2015
Intel Xeon E5-2687W V3,,"Speed:3.1GHz,Cores:10,TDP:160W",1781.47,2064.99,32,Bombay,Bombay,Maharashtra,India,05/08/2015
Zotac ZT-P10810D-10P,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",580.1,759.99,214,Sydney,Sydney,New South Wales,Australia,30/08/2015
Kingston HyperX Beast,TRUE,"Speed:DDR3-1866,Type:240-pin DIMM,CAS:10Module:8x8GBSize:64GB",708.91,863.05,49,Beijing,Beijing,Shenzhen,China,28/09/2015
G.Skill Trident Z,,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:14Module:8x8GBSize:64GB",556.8,758.99,275,"Seattle, Washington",Seattle,Washington,United States of America,09/10/2015
G.Skill Trident Z,,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:14Module:4x16GBSize:64GB",585.26,713.99,98,"Seattle, Washington",Seattle,Washington,United States of America,12/10/2015
Hitachi A7K1000-1000,,"Series:Ultrastar,Type:7200RPM,Capacity:1TB,Cache:32MB",29.94,41.99,164,Toronto,San Francisco,Ontario,Canada,19/10/2015
Asus ROG-POSEIDON-GTX1080TI-P11G-GAMING,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.62GHz",696.14,864.98,179,Mexico City,Monterrey,Nuevo León,Mexico,21/10/2015
Western Digital WD2003FZEX,,"Series:BLACK SERIES,Type:7200RPM,Capacity:2TB,Cache:64MB",91.76,117.45,66,Mexico City,Monterrey,Nuevo León,Mexico,03/11/2015
Samsung MZ-75E1T0B/AM,,"Series:850 EVO-Series,Type:SSD,Capacity:1TB,Cache:N/A",260.23,339.99,176,Beijing,Beijing,Shenzhen,China,06/11/2015
Corsair Vengeance LPX,,"Speed:DDR4-3333,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",595.42,699.01,3,Bombay,Bombay,Maharashtra,India,19/12/2015
Intel Xeon E5-2699 V4 (OEM/Tray),,"Speed:2.2GHz,Cores:22,TDP:145W",1535.62,1756,109,Bombay,Bombay,Maharashtra,Bombay,29/12/2015
Zotac ZT-70203-10P,,"Chipset:GeForce GTX 780,Memory:3GBCore Clock:1.01GHz",580.42,820.61,23,Beijing,Beijing,Shenzhen,China,03/01/2016
Corsair Vengeance LPX,,"Speed:DDR4-2666,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB",867.52,1163.99,275,"Seattle, Washington",Seattle,Washington,United States of America,2016-01-08-9999
PNY VCQM6000-PB,,"Chipset:Quadro M6000,Memory:12GBCore Clock:988MHz",2505.04,3254.99,109,Bombay,Bombay,Maharashtra,India,13/01/2016
AMD 100-506061,,"Chipset:Vega Frontier Edition,Memory:16GBCore Clock:1.44GHz",706.99,999.99,184,Toronto,Toronto,Ontario,Canada,21/01/2016
Supermicro MBD-X10DAX,,"CPU:LGA2011-3 x 2,Form Factor:EATX,RAM Slots:16,Max RAM:",385.24,443.72,8,Beijing,Beijing,Shenzhen,China,28/01/2016
Kingston HyperX Beast,,"Speed:DDR3-1866,Type:240-pin DIMM,CAS:10Module:8x8GBSize:64GB",708.91,863.05,34,Sydney,Sydney,New South Wales,Australia,29/01/2016
Intel Xeon E5-2697 V4,TRUE,"Speed:2.3GHz,Cores:18,TDP:145W",2144.4,2554.99,46,Mexico City,Monterrey,Nuevo León,Mexico,02/02/2016
MSI GeForce GTX 1080 Ti GAMING X 11G,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",666.59,759.99,234,"Seattle, Washington",Seattle,Washington,United States of America,02/03/2016
G.Skill Ripjaws V Series,,"Speed:DDR4-3000,Type:288-pin DIMM,CAS:14Module:4x16GBSize:64GB",499.09,645.99,191,San Francisco,South San Francisco,California,United States of America,06/03/2016
Samsung MZ-7KE256BW,,"Series:850 Pro Series,Type:SSD,Capacity:256GB,Cache:N/A",97.19,119.99,175,Toronto,Toronto,Ontario,Canada,14/03/2016
AMD 100-505989,,"Chipset:FirePro W9100,Memory:32GBCore Clock:930MHz",2128.67,2699.99,106,"Southlake, Texas",Southlake,Texas,United States of America,20/03/2016
PNY VCQP5000-PB,,"Chipset:Quadro P5000,Memory:16GBCore Clock:1.61GHz",1602.21,2015.11,37,Bombay,Bombay,Maharashtra,India,21/03/2016
Asus X99-DELUXE/U3.1,,"CPU:LGA2011-3,Form Factor:ATX,RAM Slots:8,Max RAM:64GB",332.38,440.3,45,Beijing,Beijing,Shenzhen,China,24/03/2016
Kingston HyperX Predator,,"Speed:DDR4-3000,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",471.78,635.99,173,San Francisco,South San Francisco,California,United States of America,03/04/2016
Seagate ST2000DX002,,"Series:FireCuda,Type:Hybrid,Capacity:2TB,Cache:64MB",64.48,90.99,148,Mexico City,Monterrey,Nuevo León,Mexico,10/04/2016
Intel Xeon E5-2650,,"Speed:2.0GHz,Cores:8,TDP:95W",869.03,1064.99,123,Beijing,Beijing,Shenzhen,China,10/04/2016
Corsair Dominator Platinum,,"Speed:DDR4-3466,Type:288-pin DIMM,CAS:16Module:4x16GBSize:64GB",609.89,749.99,36,Sydney,Sydney,New South Wales,Australia,12/04/2016
Samsung MZ-V6E500,,"Series:960 EVO,Type:SSD,Capacity:500GB,Cache:512MB",209.62,234,189,Mexico City,Monterrey,Nuevo León,Mexico,13/04/2016
Intel Core i7-5960X,,"Speed:3.0GHz,Cores:8,TDP:140W",865.59,1009.79,112,Bombay,Bombay,Maharashtra,IN,14/04/2016
Western Digital WD101KRYZ,,"Series:Gold,Type:7200RPM,Capacity:10TB,Cache:256MB",313.96,443.64,170,Mexico City,Toronto,Nuevo León,Mexico,15/04/2016
NVIDIA VCQM4000-PB,,"Chipset:Quadro M4000,Memory:8GBCore Clock:N/A",682.09,790,86,Beijing,Beijing,Shenzhen,China,02/05/2016
Corsair Vengeance LPX,,"Speed:DDR4-2400,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB",1019.51,1199.99,66,Sydney,Sydney,New South Wales,Australia,11/05/2016
MSI X99A WORKSTATION,TRUE,"CPU:LGA2011-3,Form Factor:ATX,RAM Slots:8,Max RAM:128GB",239.95,289.97,34,Sydney,Sydney,New South Wales,Australia,17/05/2016
Samsung MZ-V6E500,,"Series:960 EVO,Type:SSD,Capacity:500GB,Cache:512MB",209.62,234,203,Sydney,Sydney,New South Wales,Australia,19/05/2016
Samsung MZ-V6E250,,"Series:960 EVO,Type:SSD,Capacity:250GB,Cache:512MB",92.98,127.88,54,Beijing,Beijing,Shenzhen,China,27/05/2016
ATI FirePro S9150,TRUE,"Chipset:FirePro S9150,Memory:16GBCore Clock:900MHz",2628.06,3177.44,131,"Southlake, Texas",Southlake,Texas,United States of America,06/06/2016
PNY VCQK6000-PB,,"Chipset:Quadro K6000,Memory:12GBCore Clock:902MHz",1740.31,2290.79,30,Sydney,Sydney,New South Wales,Australia,29/06/2016
Intel Core i7-5930K,TRUE,"Speed:3.5GHz,Cores:6,TDP:140W",481.56,554.99,136,New Jersey,South Brunswick,New Jersey,United States of America,01/07/2016
Asus MAXIMUS IX FORMULA,,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",339.12,388.99,42,Sydney,Sydney,New South Wales,Australia,18/07/2016
Intel SSDPECME040T401,,"Series:DC P3608,Type:SSD,Capacity:4TB,Cache:N/A",7123.66,8867.99,58,Mexico City,Monterrey,Nuevo León,Mexico,19/07/2016
Zotac ZT-P10810A-10P,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.48GHz",702.35,849.99,96,San Francisco,South San Francisco,California,United States of America,20/07/2016
NVIDIA VCQM4000-PB,TRUE,"Chipset:Quadro M4000,Memory:8GBCore Clock:N/A",682.09,790,98,Mexico City,Monterrey,Nuevo León,Mexico,28/07/2016
ATI FirePro W9000,,"Chipset:FirePro W9000,Memory:6GBCore Clock:975MHz",2785.55,3192.97,75,Toronto,Toronto,Ontario,Canada,03/08/2016
Zotac ZT-P10810A-10P,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.48GHz",702.35,849.99,30,Sydney,Sydney,New South Wales,Australia,03/08/2016
Zotac ZT-P10810D-10P,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",580.1,759.99,178,Beijing,Beijing,Shenzhen,China,07/08/2016
Kingston SA400S37/120G,,"Series:A400,Type:SSD,Capacity:120GB,Cache:N/A",40.63,54.99,294,Mexico City,Monterrey,Nuevo León,Mexico,19/08/2016
Seagate ST2000DM006,,"Series:Barracuda,Type:7200RPM,Capacity:2TB,Cache:64MB",47.93,66.89,50,Mexico City,Monterrey,Nuevo León,Mexico,24/08/2016
Intel Core i7-5930K,,"Speed:3.5GHz,Cores:6,TDP:140W",481.56,554.99,185,San Francisco,South San Francisco,California,United States of America,24/08/2016
Seagate ST10000DM0004,,"Series:BarraCuda Pro,Type:7200RPM,Capacity:10TB,Cache:256MB",284.23,399.99,,Sydney,Sydney,New South Wales,Australia,26/08/2016
,,"Series:850 EVO-Series,Type:SSD,Capacity:250GB,Cache:N/A",87.98,104.88,62,Sydney,Sydney,New South Wales,Australia,27/08/2016
Corsair Vengeance LPX,,"Speed:DDR4-3333,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",595.42,699.01,54,Beijing,Beijing,Shenzhen,China,30/08/2016
Intel Xeon E5-2640 V4,,"Speed:2.4GHz,Cores:10,TDP:90W",738.71,899.99,50,Beijing,Beijing,Shenzhen,CN,06/09/2016
G.Skill Trident Z,,"Speed:DDR4-3600,Type:288-pin DIMM,CAS:17Module:4x16GBSize:64GB",594.04,768.99,103,"Seattle, Washington",Seattle,Washington,United States of America,10/09/2016
MSI GTX 1080 TI LIGHTNING Z,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.61GHz",688.35,873.98,144,Mexico City,Monterrey,Nuevo León,Mexico,11/09/2016
Intel Xeon E5-2630 V3,,"Speed:2.4GHz,Cores:8,TDP:85W",499.96,629.99,40,Beijing,Beijing,Shenzhen,China,13/09/2016
Intel Core i7-980,,"Speed:3.33GHz,Cores:6,TDP:130W",563.7,699.99,140,Beijing,Beijing,Shenzhen,CN,21/10/2016
EVGA Classified,,"CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,Max RAM:128GB",240.62,283.98,37,Sydney,Sydney,New South Wales,Australia,22/10/2016
MSI Z170A KRAIT GAMING 3X,,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",245.4,299.89,67,Sydney,Sydney,New South Wales,Australia,24/10/2016
Gigabyte GV-N1070WF2OC-8GD,,"Chipset:GeForce GTX 1070,Memory:8GBCore Clock:1.56GHz",551.62,769.99,161,Bombay,Bombay,Maharashtra,India,03/11/2016
G.Skill Trident Z,,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:14Module:4x16GBSize:64GB",585.26,713.99,179,San Francisco,South San Francisco,California,United States of America,04/11/2016
MSI GTX 980 Ti Gaming 6G,,"Chipset:GeForce GTX 980 Ti,Memory:6GBCore Clock:1.18GHz",539.98,745.32,214,San Francisco,South San Francisco,California,United States of America,14/11/2016
Crucial CT275MX300SSD1,,"Series:MX300,Type:SSD,Capacity:275GB,Cache:N/A",79.21,97.88,74,Sydney,Sydney,New South Wales,Australia,16/11/2016
Corsair Vengeance LPX,,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",571.7,645.99,74,"Seattle, Washington",Seattle,Washington,United States of America,19/11/2016
Intel Xeon E5-2690 V4,,"Speed:2.6GHz,Cores:14,TDP:135W",1499.26,1994.49,15,Bombay,Bombay,Maharashtra,India,20/11/2016
Zotac ZT-P10810D-10P,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",580.1,759.99,196,Mexico City,Monterrey,Nuevo León,Mexico,01/12/2016
G.Skill Ripjaws V Series,,"Speed:DDR4-3000,Type:288-pin DIMM,CAS:14Module:8x16GBSize:128GB",1139.87,1318.99,193,Toronto,Toronto,Ontario,Canada,08/12/2016
MSI GTX 1080 TI LIGHTNING Z,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.61GHz",688.35,873.98,178,San Francisco,South San Francisco,California,United States of America,10/12/2016
Asus X99-E WS/USB 3.1,,"CPU:LGA2011-3,Form Factor:SSI CEB,RAM Slots:8,Max RAM:128GB",428.89,482.49,119,Bombay,Bombay,Maharashtra,India,29/12/2016
SanDisk SDSSDA-240G-G26,,"Series:SSD PLUS,Type:SSD,Capacity:240GB,Cache:N/A",61.1,83.88,46,Beijing,Beijing,Shenzhen,China,15/01/2017
Intel Xeon E5-2680 V2,,"Speed:2.8GHz,Cores:10,TDP:115W",567.81,701.95,39,Beijing,Beijing,Shenzhen,China,17/01/2017
SanDisk SDSSDHII-480G-G25,,"Series:Ultra II,Type:SSD,Capacity:480GB,Cache:N/A",102.62,141.56,60,Sydney,Sydney,New South Wales,Australia,03/02/2017
Zotac ZT-70203-10P,,"Chipset:GeForce GTX 780,Memory:3GBCore Clock:1.01GHz",580.42,820.61,37,Mexico City,Monterrey,Nuevo León,Mexico,05/02/2017
Intel Xeon E5-2687W V4,,"Speed:3.0GHz,Cores:12,TDP:160W",1723.83,2042.69,73,New Jersey,South Brunswick,New Jersey,United States of America,09/02/2017
PNY VCGGTX780T3XPB-OC,,"Chipset:GeForce GTX 780 Ti,Memory:3GBCore Clock:980MHz",592.12,749.99,118,"Southlake, Texas",Southlake,Texas,United States of America,22/02/2017
Intel Xeon E5-1650 V4,,"Speed:3.6GHz,Cores:6,TDP:140W",535.47,601.99,50,Beijing,Beijing,Shenzhen,China,14/03/2017
AMD 100-505989,,"Chipset:FirePro W9100,Memory:32GBCore Clock:930MHz",2128.67,2699.99,63,"Seattle, Washington",Seattle,Washington,United States of America,18/03/2017
PNY SSD7CS1311-120-RB,,"Series:CS1311,Type:SSD,Capacity:120GB,Cache:N/A",50.59,57.98,149,Mexico City,Monterrey,Nuevo León,Mexico,20/03/2017
MSI GeForce GTX 1080 Ti GAMING X 11G,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",666.59,759.99,196,"Southlake, Texas",Southlake,Texas,United States of America,22/04/2017
Western Digital WD2500AVVS,,"Series:AV-GP,Type:5400RPM,Capacity:250GB,Cache:8MB",12.63,15.55,44,,San Francisco,Shenzhen,China,24/04/2017
Corsair Vengeance LPX,,"Speed:DDR4-2133,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB",821.91,1099.99,139,Beijing,Beijing,Shenzhen,China,27/04/2017
MSI GTX 1080 TI AERO 11G OC,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.51GHz",715.72,798.26,134,"Seattle, Washington",Seattle,Washington,United States of America,07/05/2017
Seagate ST2000DM006,,"Series:Barracuda,Type:7200RPM,Capacity:2TB,Cache:64MB",47.93,66.89,115,San Francisco,South San Francisco,California,United States of America,16/05/2017
AMD 100-506061,,"Chipset:Vega Frontier Edition,Memory:16GBCore Clock:1.44GHz",706.99,999.99,211,"Seattle, Washington",Seattle,Washington,United States of America,15/06/2017
Western Digital WDS256G1X0C,,"Series:Black PCIe,Type:SSD,Capacity:256GB,Cache:N/A",85.87,109.99,60,Sydney,Sydney,New South Wales,Australia,26/06/2017
MSI GTX 1080 TI LIGHTNING X,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",742.94,863.98,197,San Francisco,South San Francisco,California,United States of America,26/06/2017
,,"Series:960 EVO,Type:SSD,Capacity:1TB,Cache:1000MB",358.06,449.99,163,Toronto,Toronto,Ontario,Canada,29/06/2017
ATI FirePro S9050,,"Chipset:FirePro S9050,Memory:12GBCore Clock:900MHz",1237.04,1699,209,San Francisco,South San Francisco,California,United States of America,24/07/2017
Intel Xeon E5-2630 V3,TRUE,"Speed:2.4GHz,Cores:8,TDP:85W",499.96,629.99,28,Bombay,Bombay,Maharashtra,India,03/08/2017
Intel Xeon E5-2643 V4 (OEM/Tray),,"Speed:3.4GHz,Cores:6,TDP:135W",1225.59,1708.86,181,New Jersey,South Brunswick,New Jersey,United States of America,06/08/2017
SanDisk SDSSDHII-240G-G25,,"Series:Ultra II,Type:SSD,Capacity:240GB,Cache:N/A",73.39,84.95,162,Sydney,Sydney,New South Wales,Australia,07/08/2017
Intel Xeon E5-2690 V3,,"Speed:2.6GHz,Cores:12,TDP:135W",1540.35,1908.73,69,Toronto,Toronto,Ontario,Toronto,07/08/2017
Asus X99-E WS/USB 3.1,,"CPU:LGA2011-3,Form Factor:SSI CEB,RAM Slots:8,Max RAM:128GB",428.89,482.49,219,"Seattle, Washington",Seattle,Washington,United States of America,15/08/2017
Asus Z10PE-D16 WS,,"CPU:LGA2011-3 x 2,Form Factor:SSI EEB,RAM Slots:16,Max RAM:1TB",332.52,469.99,29,Beijing,Beijing,Shenzhen,China,18/09/2017
ATI FirePro S9150,,"Chipset:FirePro S9150,Memory:16GBCore Clock:900MHz",2628.06,3177.44,79,Toronto,Toronto,Ontario,Canada,22/09/2017
MSI GTX 1080 TI LIGHTNING Z,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.61GHz",688.35,873.98,129,Beijing,Beijing,Shenzhen,China,05/10/2017
NVIDIA VCQM4000-PB,,"Chipset:Quadro M4000,Memory:8GBCore Clock:N/A",682.09,790,122,Toronto,Toronto,Ontario,Canada,16/10/2017
MSI Z170A KRAIT GAMING 3X,,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",245.4,299.89,119,San Francisco,South San Francisco,California,United States of America,17/10/2017
PNY VCQP5000-PB,,"Chipset:Quadro P5000,Memory:16GBCore Clock:1.61GHz",1602.21,2015.11,31,Sydney,Sydney,New South Wales,Australia,20/10/2017
Kingston,,"Speed:DDR4-2133,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",650.48,741.63,185,San Francisco,South San Francisco,California,United States of America,21/10/2017
Intel Xeon E5-2640 V4,TRUE,"Speed:2.4GHz,Cores:10,TDP:90W",738.71,899.99,36,Bombay,Bombay,Maharashtra,IN,04/11/2017
Asus Z10PE-D8 WS,TRUE,"CPU:LGA2011-3 x 2,Form Factor:SSI EEB,RAM Slots:8,Max RAM:512GB",504.14,561.59,173,San Francisco,South San Francisco,California,United States of America,06/11/2017
,,"Series:850 EVO-Series,Type:SSD,Capacity:500GB,Cache:N/A",157.81,178.09,39,Beijing,Beijing,Shenzhen,China,07/11/2017
Intel Xeon E5-2687W V3,,"Speed:3.1GHz,Cores:10,TDP:160W",1781.47,2064.99,45,Beijing,Beijing,Shenzhen,China,20/11/2017
SanDisk SDSSDA-240G-G26,,"Series:SSD PLUS,Type:SSD,Capacity:240GB,Cache:N/A",61.1,83.88,58,Mexico City,Monterrey,Nuevo León,Mexico,20/11/2017
Zotac ZT-P10810C-10P,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.65GHz",535.03,759.99,168,Mexico City,Monterrey,Nuevo León,Mexico,22/11/2017
MSI GTX 980 Ti Gaming 6G,,"Chipset:GeForce GTX 980 Ti,Memory:6GBCore Clock:1.18GHz",539.98,745.32,164,Toronto,Toronto,Ontario,Canada,30/11/2017
MSI Z270 XPOWER GAMING TITANIUM,,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",212.69,282.98,24,Mexico City,Monterrey,Nuevo León,Mexico,30/11/2017
G.Skill Ripjaws V Series,,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:14Module:4x16GBSize:64GB",617.62,695.99,182,San Francisco,South San Francisco,California,United States of America,01/12/2017
