PRODUCT_NAME,TAXONOMY_INDEX,ADDITIONAL_DETAILS,ACQUISITION_COST,SALE_COST,QUANTITY,WAREHOUSE_NAME,CITY,STATE,COUNTRY_NAME,CREATION_DATE
Intel Xeon E5-2660 V4,,"Speed:2.0GHz,Cores:14,TDP:105W",1194.03,1388.89,126.0,Beijing,India,Shenzhen,China,2015-05-04
Asus VANGUARD B85,,"CPU:LGA1150,Form Factor:Micro ATX,RAM Slots:4,Max RAM:32GB",258.1,287.0,49.0,Toronto,Toronto,Ontario,Canada,2015-11-04
Corsair Dominator Platinum,,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",616.53,719.99,71.0,"Seattle, Washington",Seattle,Washington,United States,
Intel Xeon E5-2680 V3 (OEM/Tray),,"Speed:2.5GHz,Cores:12,TDP:120W",1166.89,1638.89,66.0,Beijing,Beijing,Beijing,China,
Intel Xeon E5-1680 V3 (OEM/Tray),,"Speed:3.2GHz,Cores:8,TDP:140W",1519.85,1751.99,121.0,Beijing,Beijing,Beijing,China,
Asus ROG-POSEIDON-GTX1080TI-P11G-GAMING,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.62GHz",696.14,864.98,251.0,"Southlake, Texas",Southlake,Texas,United States,
EVGA 12G-P4-3992-KR,,"Chipset:GeForce GTX Titan Z,Memory:12GBCore Clock:732MHz",2313.07,2799.99,53.0,Sydney,Sydney,New South Wales,Australia,
G.Skill Ripjaws V Series,,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",517.78,686.99,41.0,Beijing,Beijing,Beijing,China,2015-05-05
MSI X299 GAMING PRO CARBON AC,,"CPU:LGA2066,Form Factor:ATX,RAM Slots:8,Max RAM:128GB",238.8,337.81,150.0,Sydney,Sydney,New South Wales,Australia,2015-11-05
G.Skill Trident X,,"Speed:DDR3-3100,Type:240-pin DIMM,CAS:12Module:2x4GBSize:8GB",507.32,649.99,178.0,Sydney,Sydney,New South Wales,Australia,
G.Skill Ripjaws V Series,True,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:14Module:8x8GBSize:64GB",603.22,721.99,183.0,San Francisco,South San Francisco,California,United States,2015-04-06
Seagate ST1000DX002,,"Series:FireCuda,Type:Hybrid,Capacity:1TB,Cache:64MB",55.41,68.06,47.0,Beijing,Beijing,Beijing,China,2015-12-06
Asus VANGUARD B85,,"CPU:LGA1150,Form Factor:Micro ATX,RAM Slots:4,Max RAM:32GB",258.1,287.0,36.0,Sydney,Sydney,New South Wales,Australia,
Intel Xeon E5-1660 V3 (OEM/Tray),,"Speed:3.0GHz,Cores:8,TDP:140W",914.52,1019.99,33.0,Bombay,Bombay,Maharashtra,India,
Intel Xeon E5-2690 V3,,"Speed:2.6GHz,Cores:12,TDP:135W",1540.35,1908.73,57.0,Sydney,Sydney,New South Wales,Australia,
Hitachi HUS724030ALE641,True,"Series:Ultrastar 7K4000,Type:7200RPM,Capacity:3TB,Cache:64MB",54.03,65.92,93.0,San Francisco,South San Francisco,California,United States,2015-09-07
ASRock E3C224D4M-16RE,,"CPU:LGA1150,Form Factor:ATX,RAM Slots:4,Max RAM:32GB",364.79,499.99,184.0,Sydney,Sydney,New South Wales,Australia,
Intel Xeon E5-2640 V3,,"Speed:2.6GHz,Cores:8,TDP:90W",668.24,899.99,25.0,Beijing,Beijing,Beijing,China,2015-03-08
Intel Xeon E5-2687W V3,,"Speed:3.1GHz,Cores:10,TDP:160W",1781.47,2064.99,32.0,Bombay,Bombay,Maharashtra,India,2015-05-08
Zotac ZT-P10810D-10P,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",580.1,759.99,214.0,Sydney,Sydney,New South Wales,Australia,
Kingston HyperX Beast,True,"Speed:DDR3-1866,Type:240-pin DIMM,CAS:10Module:8x8GBSize:64GB",708.91,863.05,49.0,Beijing,Beijing,Beijing,China,
G.Skill Trident Z,,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:14Module:8x8GBSize:64GB",556.8,758.99,275.0,"Seattle, Washington",Seattle,Washington,United States,2015-09-10
G.Skill Trident Z,,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:14Module:4x16GBSize:64GB",585.26,713.99,98.0,"Seattle, Washington",Seattle,Washington,United States,2015-12-10
Hitachi A7K1000-1000,,"Series:Ultrastar,Type:7200RPM,Capacity:1TB,Cache:32MB",29.94,41.99,164.0,Toronto,San Francisco,California,United States,
Asus ROG-POSEIDON-GTX1080TI-P11G-GAMING,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.62GHz",696.14,864.98,179.0,Mexico City,Monterrey,Nuevo Leon,Mexico,
Western Digital WD2003FZEX,,"Series:BLACK SERIES,Type:7200RPM,Capacity:2TB,Cache:64MB",91.76,117.45,66.0,Mexico City,Monterrey,Nuevo Leon,Mexico,2015-03-11
Samsung MZ-75E1T0B/AM,,"Series:850 EVO-Series,Type:SSD,Capacity:1TB,Cache:N/A",260.23,339.99,176.0,Beijing,Beijing,Beijing,China,2015-06-11
Corsair Vengeance LPX,,"Speed:DDR4-3333,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",595.42,699.01,3.0,Bombay,Bombay,Maharashtra,India,
Intel Xeon E5-2699 V4 (OEM/Tray),,"Speed:2.2GHz,Cores:22,TDP:145W",1535.62,1756.0,109.0,Bombay,Bombay,Maharashtra,India,
Zotac ZT-70203-10P,,"Chipset:GeForce GTX 780,Memory:3GBCore Clock:1.01GHz",580.42,820.61,23.0,Beijing,Beijing,Beijing,China,2016-03-01
Corsair Vengeance LPX,,"Speed:DDR4-2666,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB",867.52,1163.99,275.0,"Seattle, Washington",Seattle,Washington,United States,
PNY VCQM6000-PB,,"Chipset:Quadro M6000,Memory:12GBCore Clock:988MHz",2505.04,3254.99,109.0,Bombay,Bombay,Maharashtra,India,
AMD 100-506061,,"Chipset:Vega Frontier Edition,Memory:16GBCore Clock:1.44GHz",706.99,999.99,184.0,Toronto,Toronto,Ontario,Canada,
Supermicro MBD-X10DAX,,"CPU:LGA2011-3 x 2,Form Factor:EATX,RAM Slots:16,Max RAM:",385.24,443.72,8.0,Beijing,Beijing,Beijing,China,
Kingston HyperX Beast,,"Speed:DDR3-1866,Type:240-pin DIMM,CAS:10Module:8x8GBSize:64GB",708.91,863.05,34.0,Sydney,Sydney,New South Wales,Australia,
Intel Xeon E5-2697 V4,True,"Speed:2.3GHz,Cores:18,TDP:145W",2144.4,2554.99,46.0,Mexico City,Monterrey,Nuevo Leon,Mexico,2016-02-02
MSI GeForce GTX 1080 Ti GAMING X 11G,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",666.59,759.99,234.0,"Seattle, Washington",Seattle,Washington,United States,2016-02-03
G.Skill Ripjaws V Series,,"Speed:DDR4-3000,Type:288-pin DIMM,CAS:14Module:4x16GBSize:64GB",499.09,645.99,191.0,San Francisco,South San Francisco,California,United States,2016-06-03
Samsung MZ-7KE256BW,,"Series:850 Pro Series,Type:SSD,Capacity:256GB,Cache:N/A",97.19,119.99,175.0,Toronto,Toronto,Ontario,Canada,
AMD 100-505989,,"Chipset:FirePro W9100,Memory:32GBCore Clock:930MHz",2128.67,2699.99,106.0,"Southlake, Texas",Southlake,Texas,United States,
PNY VCQP5000-PB,,"Chipset:Quadro P5000,Memory:16GBCore Clock:1.61GHz",1602.21,2015.11,37.0,Bombay,Bombay,Maharashtra,India,
Asus X99-DELUXE/U3.1,,"CPU:LGA2011-3,Form Factor:ATX,RAM Slots:8,Max RAM:64GB",332.38,440.3,45.0,Beijing,Beijing,Beijing,China,
Kingston HyperX Predator,,"Speed:DDR4-3000,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",471.78,635.99,173.0,San Francisco,South San Francisco,California,United States,2016-03-04
Seagate ST2000DX002,,"Series:FireCuda,Type:Hybrid,Capacity:2TB,Cache:64MB",64.48,90.99,148.0,Mexico City,Monterrey,Nuevo Leon,Mexico,2016-10-04
Intel Xeon E5-2650,,"Speed:2.0GHz,Cores:8,TDP:95W",869.03,1064.99,123.0,Beijing,Beijing,Beijing,China,2016-10-04
Corsair Dominator Platinum,,"Speed:DDR4-3466,Type:288-pin DIMM,CAS:16Module:4x16GBSize:64GB",609.89,749.99,36.0,Sydney,Sydney,New South Wales,Australia,2016-12-04
Samsung MZ-V6E500,,"Series:960 EVO,Type:SSD,Capacity:500GB,Cache:512MB",209.62,234.0,189.0,Mexico City,Monterrey,Nuevo Leon,Mexico,
Intel Core i7-5960X,,"Speed:3.0GHz,Cores:8,TDP:140W",865.59,1009.79,112.0,Bombay,Bombay,Maharashtra,India,
Western Digital WD101KRYZ,,"Series:Gold,Type:7200RPM,Capacity:10TB,Cache:256MB",313.96,443.64,170.0,Mexico City,Toronto,Ontario,Canada,
NVIDIA VCQM4000-PB,,"Chipset:Quadro M4000,Memory:8GBCore Clock:N/A",682.09,790.0,86.0,Beijing,Beijing,Beijing,China,2016-02-05
Corsair Vengeance LPX,,"Speed:DDR4-2400,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB",1019.51,1199.99,66.0,Sydney,Sydney,New South Wales,Australia,2016-11-05
MSI X99A WORKSTATION,True,"CPU:LGA2011-3,Form Factor:ATX,RAM Slots:8,Max RAM:128GB",239.95,289.97,34.0,Sydney,Sydney,New South Wales,Australia,
Samsung MZ-V6E500,,"Series:960 EVO,Type:SSD,Capacity:500GB,Cache:512MB",209.62,234.0,203.0,Sydney,Sydney,New South Wales,Australia,
Samsung MZ-V6E250,,"Series:960 EVO,Type:SSD,Capacity:250GB,Cache:512MB",92.98,127.88,54.0,Beijing,Beijing,Beijing,China,
ATI FirePro S9150,True,"Chipset:FirePro S9150,Memory:16GBCore Clock:900MHz",2628.06,3177.44,131.0,"Southlake, Texas",Southlake,Texas,United States,2016-06-06
PNY VCQK6000-PB,,"Chipset:Quadro K6000,Memory:12GBCore Clock:902MHz",1740.31,2290.79,30.0,Sydney,Sydney,New South Wales,Australia,
Intel Core i7-5930K,True,"Speed:3.5GHz,Cores:6,TDP:140W",481.56,554.99,136.0,New Jersey,South Brunswick,New Jersey,United States,2016-01-07
Asus MAXIMUS IX FORMULA,,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",339.12,388.99,42.0,Sydney,Sydney,New South Wales,Australia,
Intel SSDPECME040T401,,"Series:DC P3608,Type:SSD,Capacity:4TB,Cache:N/A",7123.66,8867.99,58.0,Mexico City,Monterrey,Nuevo Leon,Mexico,
Zotac ZT-P10810A-10P,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.48GHz",702.35,849.99,96.0,San Francisco,South San Francisco,California,United States,
NVIDIA VCQM4000-PB,True,"Chipset:Quadro M4000,Memory:8GBCore Clock:N/A",682.09,790.0,98.0,Mexico City,Monterrey,Nuevo Leon,Mexico,
ATI FirePro W9000,,"Chipset:FirePro W9000,Memory:6GBCore Clock:975MHz",2785.55,3192.97,75.0,Toronto,Toronto,Ontario,Canada,2016-03-08
Zotac ZT-P10810A-10P,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.48GHz",702.35,849.99,30.0,Sydney,Sydney,New South Wales,Australia,2016-03-08
Zotac ZT-P10810D-10P,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",580.1,759.99,178.0,Beijing,Beijing,Beijing,China,2016-07-08
Kingston SA400S37/120G,,"Series:A400,Type:SSD,Capacity:120GB,Cache:N/A",40.63,54.99,294.0,Mexico City,Monterrey,Nuevo Leon,Mexico,
Seagate ST2000DM006,,"Series:Barracuda,Type:7200RPM,Capacity:2TB,Cache:64MB",47.93,66.89,50.0,Mexico City,Monterrey,Nuevo Leon,Mexico,
Intel Core i7-5930K,,"Speed:3.5GHz,Cores:6,TDP:140W",481.56,554.99,185.0,San Francisco,South San Francisco,California,United States,
Seagate ST10000DM0004,,"Series:BarraCuda Pro,Type:7200RPM,Capacity:10TB,Cache:256MB",284.23,399.99,0.0,Sydney,Sydney,New South Wales,Australia,
Corsair Vengeance LPX,,"Speed:DDR4-3333,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",595.42,699.01,54.0,Beijing,Beijing,Beijing,China,
Intel Xeon E5-2640 V4,,"Speed:2.4GHz,Cores:10,TDP:90W",738.71,899.99,50.0,Beijing,Beijing,Beijing,China,2016-06-09
G.Skill Trident Z,,"Speed:DDR4-3600,Type:288-pin DIMM,CAS:17Module:4x16GBSize:64GB",594.04,768.99,103.0,"Seattle, Washington",Seattle,Washington,United States,2016-10-09
MSI GTX 1080 TI LIGHTNING Z,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.61GHz",688.35,873.98,144.0,Mexico City,Monterrey,Nuevo Leon,Mexico,2016-11-09
Intel Xeon E5-2630 V3,,"Speed:2.4GHz,Cores:8,TDP:85W",499.96,629.99,40.0,Beijing,Beijing,Beijing,China,
Intel Core i7-980,,"Speed:3.33GHz,Cores:6,TDP:130W",563.7,699.99,140.0,Beijing,Beijing,Beijing,China,
EVGA Classified,,"CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,Max RAM:128GB",240.62,283.98,37.0,Sydney,Sydney,New South Wales,Australia,
MSI Z170A KRAIT GAMING 3X,,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",245.4,299.89,67.0,Sydney,Sydney,New South Wales,Australia,
Gigabyte GV-N1070WF2OC-8GD,,"Chipset:GeForce GTX 1070,Memory:8GBCore Clock:1.56GHz",551.62,769.99,161.0,Bombay,Bombay,Maharashtra,India,2016-03-11
G.Skill Trident Z,,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:14Module:4x16GBSize:64GB",585.26,713.99,179.0,San Francisco,South San Francisco,California,United States,2016-04-11
MSI GTX 980 Ti Gaming 6G,,"Chipset:GeForce GTX 980 Ti,Memory:6GBCore Clock:1.18GHz",539.98,745.32,214.0,San Francisco,South San Francisco,California,United States,
Crucial CT275MX300SSD1,,"Series:MX300,Type:SSD,Capacity:275GB,Cache:N/A",79.21,97.88,74.0,Sydney,Sydney,New South Wales,Australia,
Corsair Vengeance LPX,,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",571.7,645.99,74.0,"Seattle, Washington",Seattle,Washington,United States,
Intel Xeon E5-2690 V4,,"Speed:2.6GHz,Cores:14,TDP:135W",1499.26,1994.49,15.0,Bombay,Bombay,Maharashtra,India,
Zotac ZT-P10810D-10P,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",580.1,759.99,196.0,Mexico City,Monterrey,Nuevo Leon,Mexico,2016-01-12
G.Skill Ripjaws V Series,,"Speed:DDR4-3000,Type:288-pin DIMM,CAS:14Module:8x16GBSize:128GB",1139.87,1318.99,193.0,Toronto,Toronto,Ontario,Canada,2016-08-12
MSI GTX 1080 TI LIGHTNING Z,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.61GHz",688.35,873.98,178.0,San Francisco,South San Francisco,California,United States,2016-10-12
Asus X99-E WS/USB 3.1,,"CPU:LGA2011-3,Form Factor:SSI CEB,RAM Slots:8,Max RAM:128GB",428.89,482.49,119.0,Bombay,Bombay,Maharashtra,India,
SanDisk SDSSDA-240G-G26,,"Series:SSD PLUS,Type:SSD,Capacity:240GB,Cache:N/A",61.1,83.88,46.0,Beijing,Beijing,Beijing,China,
Intel Xeon E5-2680 V2,,"Speed:2.8GHz,Cores:10,TDP:115W",567.81,701.95,39.0,Beijing,Beijing,Beijing,China,
SanDisk SDSSDHII-480G-G25,,"Series:Ultra II,Type:SSD,Capacity:480GB,Cache:N/A",102.62,141.56,60.0,Sydney,Sydney,New South Wales,Australia,2017-03-02
Zotac ZT-70203-10P,,"Chipset:GeForce GTX 780,Memory:3GBCore Clock:1.01GHz",580.42,820.61,37.0,Mexico City,Monterrey,Nuevo Leon,Mexico,2017-05-02
Intel Xeon E5-2687W V4,,"Speed:3.0GHz,Cores:12,TDP:160W",1723.83,2042.69,73.0,New Jersey,South Brunswick,New Jersey,United States,2017-09-02
PNY VCGGTX780T3XPB-OC,,"Chipset:GeForce GTX 780 Ti,Memory:3GBCore Clock:980MHz",592.12,749.99,118.0,"Southlake, Texas",Southlake,Texas,United States,
Intel Xeon E5-1650 V4,,"Speed:3.6GHz,Cores:6,TDP:140W",535.47,601.99,50.0,Beijing,Beijing,Beijing,China,
AMD 100-505989,,"Chipset:FirePro W9100,Memory:32GBCore Clock:930MHz",2128.67,2699.99,63.0,"Seattle, Washington",Seattle,Washington,United States,
PNY SSD7CS1311-120-RB,,"Series:CS1311,Type:SSD,Capacity:120GB,Cache:N/A",50.59,57.98,149.0,Mexico City,Monterrey,Nuevo Leon,Mexico,
MSI GeForce GTX 1080 Ti GAMING X 11G,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",666.59,759.99,196.0,"Southlake, Texas",Southlake,Texas,United States,
Western Digital WD2500AVVS,,"Series:AV-GP,Type:5400RPM,Capacity:250GB,Cache:8MB",12.63,15.55,44.0,San Francisco,San Francisco,California,United States,
Corsair Vengeance LPX,,"Speed:DDR4-2133,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB",821.91,1099.99,139.0,Beijing,Beijing,Beijing,China,
MSI GTX 1080 TI AERO 11G OC,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.51GHz",715.72,798.26,134.0,"Seattle, Washington",Seattle,Washington,United States,2017-07-05
Seagate ST2000DM006,,"Series:Barracuda,Type:7200RPM,Capacity:2TB,Cache:64MB",47.93,66.89,115.0,San Francisco,South San Francisco,California,United States,
AMD 100-506061,,"Chipset:Vega Frontier Edition,Memory:16GBCore Clock:1.44GHz",706.99,999.99,211.0,"Seattle, Washington",Seattle,Washington,United States,
Western Digital WDS256G1X0C,,"Series:Black PCIe,Type:SSD,Capacity:256GB,Cache:N/A",85.87,109.99,60.0,Sydney,Sydney,New South Wales,Australia,
MSI GTX 1080 TI LIGHTNING X,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",742.94,863.98,197.0,San Francisco,South San Francisco,California,United States,
ATI FirePro S9050,,"Chipset:FirePro S9050,Memory:12GBCore Clock:900MHz",1237.04,1699.0,209.0,San Francisco,South San Francisco,California,United States,
Intel Xeon E5-2630 V3,True,"Speed:2.4GHz,Cores:8,TDP:85W",499.96,629.99,28.0,Bombay,Bombay,Maharashtra,India,2017-03-08
Intel Xeon E5-2643 V4 (OEM/Tray),,"Speed:3.4GHz,Cores:6,TDP:135W",1225.59,1708.86,181.0,New Jersey,South Brunswick,New Jersey,United States,2017-06-08
SanDisk SDSSDHII-240G-G25,,"Series:Ultra II,Type:SSD,Capacity:240GB,Cache:N/A",73.39,84.95,162.0,Sydney,Sydney,New South Wales,Australia,2017-07-08
Intel Xeon E5-2690 V3,,"Speed:2.6GHz,Cores:12,TDP:135W",1540.35,1908.73,69.0,Toronto,Toronto,Ontario,Canada,2017-07-08
Asus X99-E WS/USB 3.1,,"CPU:LGA2011-3,Form Factor:SSI CEB,RAM Slots:8,Max RAM:128GB",428.89,482.49,219.0,"Seattle, Washington",Seattle,Washington,United States,
Asus Z10PE-D16 WS,,"CPU:LGA2011-3 x 2,Form Factor:SSI EEB,RAM Slots:16,Max RAM:1TB",332.52,469.99,29.0,Beijing,Beijing,Beijing,China,
ATI FirePro S9150,,"Chipset:FirePro S9150,Memory:16GBCore Clock:900MHz",2628.06,3177.44,79.0,Toronto,Toronto,Ontario,Canada,
MSI GTX 1080 TI LIGHTNING Z,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.61GHz",688.35,873.98,129.0,Beijing,Beijing,Beijing,China,2017-05-10
NVIDIA VCQM4000-PB,,"Chipset:Quadro M4000,Memory:8GBCore Clock:N/A",682.09,790.0,122.0,Toronto,Toronto,Ontario,Canada,
MSI Z170A KRAIT GAMING 3X,,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",245.4,299.89,119.0,San Francisco,South San Francisco,California,United States,
PNY VCQP5000-PB,,"Chipset:Quadro P5000,Memory:16GBCore Clock:1.61GHz",1602.21,2015.11,31.0,Sydney,Sydney,New South Wales,Australia,
Kingston,,"Speed:DDR4-2133,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",650.48,741.63,185.0,San Francisco,South San Francisco,California,United States,
Intel Xeon E5-2640 V4,True,"Speed:2.4GHz,Cores:10,TDP:90W",738.71,899.99,36.0,Bombay,Bombay,Maharashtra,India,2017-04-11
Asus Z10PE-D8 WS,True,"CPU:LGA2011-3 x 2,Form Factor:SSI EEB,RAM Slots:8,Max RAM:512GB",504.14,561.59,173.0,San Francisco,South San Francisco,California,United States,2017-06-11
Intel Xeon E5-2687W V3,,"Speed:3.1GHz,Cores:10,TDP:160W",1781.47,2064.99,45.0,Beijing,Beijing,Beijing,China,
SanDisk SDSSDA-240G-G26,,"Series:SSD PLUS,Type:SSD,Capacity:240GB,Cache:N/A",61.1,83.88,58.0,Mexico City,Monterrey,Nuevo Leon,Mexico,
Zotac ZT-P10810C-10P,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.65GHz",535.03,759.99,168.0,Mexico City,Monterrey,Nuevo Leon,Mexico,
MSI GTX 980 Ti Gaming 6G,,"Chipset:GeForce GTX 980 Ti,Memory:6GBCore Clock:1.18GHz",539.98,745.32,164.0,Toronto,Toronto,Ontario,Canada,
MSI Z270 XPOWER GAMING TITANIUM,,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",212.69,282.98,24.0,Mexico City,Monterrey,Nuevo Leon,Mexico,
G.Skill Ripjaws V Series,,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:14Module:4x16GBSize:64GB",617.62,695.99,182.0,San Francisco,South San Francisco,California,United States,2017-01-12
Asus ROG STRIX X99 GAMING,,"CPU:LGA2011-3,Form Factor:ATX,RAM Slots:8,Max RAM:128GB",255.86,319.99,213.0,Sydney,Sydney,New South Wales,Australia,2017-08-12
MSI Z170A KRAIT GAMING 3X,,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",245.4,299.89,78.0,Toronto,Toronto,Ontario,Canada,2017-10-12
G.Skill Ripjaws 4 Series,,"Speed:DDR4-2800,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB",834.06,1073.99,216.0,San Francisco,South San Francisco,California,United States,
Supermicro X11SSL-CF,,"CPU:LGA1151,Form Factor:Micro ATX,RAM Slots:4,Max RAM:64GB",317.81,419.99,68.0,Sydney,Sydney,New South Wales,Australia,
Corsair Dominator Platinum,,"Speed:DDR4-3200,Speed:DDR4-3200,Speed:DDR4-3200Speed:DDR4-3200",1051.97,1449.99,227.0,San Francisco,South San Francisco,California,United States,
EVGA Z270 Classified K,,"CPU:LGA1151,Form Factor:EATX,RAM Slots:4,Max RAM:64GB",234.26,283.98,24.0,Mexico City,Monterrey,Nuevo Leon,Mexico,2018-01-01
Intel Xeon E5-2680 V4,,"Speed:2.4GHz,Cores:14,TDP:120W",1365.13,1639.99,171.0,"Seattle, Washington",Seattle,Washington,United States,
AMD FirePro W9100,,"Chipset:FirePro W9100,Memory:16GBCore Clock:930MHz",2483.38,2998.89,142.0,New Jersey,South Brunswick,New Jersey,United States,2018-07-02
ATI FirePro W9000,,"Chipset:FirePro W9000,Memory:6GBCore Clock:975MHz",2785.55,3192.97,7.0,Bombay,Bombay,Maharashtra,India,
Intel Xeon E5-2680 V4,,"Speed:2.4GHz,Cores:14,TDP:120W",1365.13,1639.99,123.0,Beijing,Beijing,Beijing,China,
G.Skill Ripjaws 4 Series,,"Speed:DDR4-2800,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB",834.06,1073.99,184.0,Beijing,Beijing,Beijing,China,
Crucial CT525MX300SSD1,,"Series:MX300,Type:SSD,Capacity:525GB,Cache:N/A",135.59,150.99,164.0,Toronto,San Francisco,California,United States,
Zotac ZT-P10810D-10P,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",580.1,759.99,210.0,San Francisco,South San Francisco,California,United States,2018-06-03
Intel Xeon E5-2690 V4,True,"Speed:2.6GHz,Cores:14,TDP:135W",1499.26,1994.49,63.0,Toronto,Toronto,Ontario,Canada,
Intel Core i9-7900X,True,"Speed:3.3GHz,Cores:10,TDP:140W",855.82,1029.99,146.0,Sydney,Sydney,New South Wales,Australia,
Kingston,,"Speed:DDR3-1600,Type:240-pin DIMM,CAS:11Module:4x16GBSize:64GB",474.18,644.0,21.0,Beijing,Beijing,Beijing,China,
PNY SSD7CS1311-120-RB,,"Series:CS1311,Type:SSD,Capacity:120GB,Cache:N/A",50.59,57.98,176.0,Toronto,Toronto,Ontario,Canada,
Asus ROG MAXIMUS IX EXTREME,,"CPU:LGA1151,Form Factor:EATX,RAM Slots:4,Max RAM:64GB",480.89,573.99,173.0,Sydney,Sydney,New South Wales,Australia,
G.Skill Ripjaws V Series,,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",546.64,686.99,227.0,"Seattle, Washington",Seattle,Washington,United States,2018-01-06
Asus X99-E-10G WS,,"CPU:LGA2011-3,Form Factor:SSI CEB,RAM Slots:8,Max RAM:128GB",582.02,649.0,172.0,Sydney,Sydney,New South Wales,Australia,2018-07-06
Intel Xeon E5-2695 V2,True,"Speed:2.4GHz,Cores:12,TDP:115W",1793.53,2259.99,58.0,Sydney,Sydney,New South Wales,Australia,2018-10-06
Intel Xeon E5-2680 V4,,"Speed:2.4GHz,Cores:14,TDP:120W",1365.13,1639.99,111.0,Bombay,Bombay,Maharashtra,India,
Intel Core i7-980,,"Speed:3.33GHz,Cores:6,TDP:130W",563.7,699.99,175.0,San Francisco,South San Francisco,California,United States,
Intel Xeon E5-2630 V3 (OEM/Tray),,"Speed:2.4GHz,Cores:8,TDP:85W",421.9,589.99,155.0,San Francisco,South San Francisco,California,United States,
PNY VCGGTX1080T11XGPB-OC,,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.53GHz",600.92,759.99,107.0,New Jersey,South Brunswick,New Jersey,United States,
AMD 100-506061,,"Chipset:Vega Frontier Edition,Memory:16GBCore Clock:1.44GHz",706.99,999.99,128.0,Beijing,Beijing,Beijing,China,
PNY SSD7CS1311-120-RB,True,"Series:CS1311,Type:SSD,Capacity:120GB,Cache:N/A",50.59,57.98,226.0,San Francisco,South San Francisco,California,United States,2018-01-08
Intel Xeon E5-2640 V4,,"Speed:2.4GHz,Cores:10,TDP:90W",738.71,899.99,97.0,San Francisco,South San Francisco,California,United States,2018-12-08
Gigabyte X299 AORUS Gaming 3,,"CPU:LGA2066,Form Factor:ATX,RAM Slots:8,Max RAM:128GB",227.48,280.98,101.0,San Francisco,South San Francisco,California,United States,2018-02-09
Supermicro X10SAT-O,,"CPU:LGA1150,Form Factor:ATX,RAM Slots:4,Max RAM:32GB",207.08,281.97,41.0,Sydney,Sydney,New South Wales,Australia,2018-07-09
Western Digital WD2003FZEX,,"Series:BLACK SERIES,Type:7200RPM,Capacity:2TB,Cache:64MB",91.76,117.45,78.0,Sydney,Sydney,New South Wales,Australia,2018-09-09
NVIDIA VCQM4000-PB,,"Chipset:Quadro M4000,Memory:8GBCore Clock:N/A",682.09,790.0,134.0,"Seattle, Washington",Seattle,Washington,United States,
